id,coherence,fluency,informativeness,relevance,gptscore_gpt2-large_src_hypo,bartscore_facebook/bart-large-cnn_src_hypo,bertscore_microsoft/deberta-large-mnli_layer_default_ref_hypo_P,bertscore_microsoft/deberta-large-mnli_layer_default_ref_hypo_R,bertscore_microsoft/deberta-large-mnli_layer_default_ref_hypo_F,rouge-1-p_ref_hypo,rouge-1-r_ref_hypo,rouge-1-f_ref_hypo,rouge-2-p_ref_hypo,rouge-2-r_ref_hypo,rouge-2-f_ref_hypo,rouge-l-p_ref_hypo,rouge-l-r_ref_hypo,rouge-l-f_ref_hypo,meteor_ref_hypo,bleu_ref_hypo,moverscore_default_ref_hypo,unieval_fact_consistency_src_hypo,unieval_summarization_coherence_src_hypo,unieval_summarization_consistency_src_hypo,unieval_summarization_fluency_src_hypo,unieval_summarization_overall_src_hypo
7666_fragments,3.6666666666666665,3.6666666666666665,3.333333333333333,3.6666666666666665,-0.9808027148246764,-0.814658522605896,[1.0],[1.0],[1.0],[1.0],[1.0],[0.999999995],[1.0],[1.0],[0.999999995],[1.0],[1.0],[0.999999995],[0.9999872786484836],[9.929306298309508e-232],[1.0],0.9522256374392832,0.9704116126090186,0.9610399301000151,0.9597360637177448,0.9637292021422595
7666_textrank,4.333333333333333,4.333333333333333,4.333333333333333,4.0,-0.7983853816986084,-0.8401137590408325,[0.8191794157028198],[0.9241236448287964],[0.868492841720581],[0.75],[1.0],[0.8571428522448981],[0.6382978723404256],[0.9375],[0.7594936660663356],[0.75],[1.0],[0.8571428522448981],[0.9488644670792923],[9.062324668412783e-232],[0.6044533323386593],0.9600844097558718,0.980200265049682,0.9762452747374266,0.9510154401525147,0.9691536599798746
7666_abstractive,3.333333333333333,3.333333333333333,1.6666666666666667,2.0,-4.905941009521484,-6.156667232513428,[0.39036157727241516],[0.3567585349082947],[0.37280434370040894],[0.0],[0.0],[0.0],[0.0],[0.0],[0.0],[0.0],[0.0],[0.0],[0.016025641025641028],[1.1640469867513693e-231],[-0.3389151789149103],0.0541602205487836,0.05375980039300332,0.16693134394174355,0.9221595712506002,0.38095023852844906
7666_pointer_c,4.0,3.6666666666666665,4.333333333333333,3.6666666666666665,-1.460390567779541,-2.048668146133423,[0.44226980209350586],[0.5679159760475159],[0.4972790479660034],[0.11538461538461539],[0.3],[0.16666666265432112],[0.0],[0.0],[0.0],[0.10256410256410256],[0.26666666666666666],[0.14814814413580257],[0.19047619047619047],[7.884916681118857e-232],[-0.04749220175776592],0.7982842292755655,0.07179073080258702,0.7702587891019667,0.4910299511566821,0.44435982368707855
7666_pointer_n,4.0,4.0,3.6666666666666665,3.6666666666666665,-2.4253060817718506,-2.5810439586639404,[0.48216360807418823],[0.6236166954040527],[0.5438426733016968],[0.42424242424242425],[0.4666666666666667],[0.4444444394557824],[0.21621621621621623],[0.25],[0.2318840529972696],[0.42424242424242425],[0.4666666666666667],[0.4444444394557824],[0.39915614310077974],[8.364937377160846e-232],[0.09927831261544673],0.5151653934721252,0.07973934794607171,0.2874661500960982,0.01613230992574473,0.12777926932263822
7666_pointer_s,3.333333333333333,3.6666666666666665,3.6666666666666665,4.0,-3.6423726081848153,-4.2912678718566895,[0.45647820830345154],[0.620532751083374],[0.5260107517242432],[0.2676056338028169],[0.6333333333333333],[0.3762376195863151],[0.0989010989010989],[0.28125],[0.1463414595650738],[0.16901408450704225],[0.4],[0.23762375820017653],[0.4952504725897921],[7.700282773527361e-232],[0.009287180777853399],0.012915730487562,0.05369163269857096,0.06770192325996525,0.0008944289133258222,0.04076266162395401
9823_lede3,4.0,4.333333333333333,3.6666666666666665,3.6666666666666665,-0.6580144166946411,-0.5678420662879944,[0.44065061211586],[0.5465407967567444],[0.48791658878326416],[0.05747126436781609],[0.3125],[0.09708737601658976],[0.0],[0.0],[0.0],[0.05747126436781609],[0.3125],[0.09708737601658976],[0.12773722627737227],[7.229234202937077e-232],[-0.12868828712904468],0.9708802048800914,0.9768621243678177,0.9346379708308402,0.5386805643178141,0.8167268865054907
9823_fragments,2.6666666666666665,2.6666666666666665,2.0,3.333333333333333,-1.7614142894744873,-1.6505385637283323,[0.9300634860992432],[0.9053176641464233],[0.9175238013267517],[1.0],[0.9375],[0.967741930489074],[0.9285714285714286],[0.8666666666666667],[0.8965517191438764],[1.0],[0.9375],[0.967741930489074],[0.9458210059171597],[1.0832677820940877e-231],[0.8488529706861029],0.2365715599860256,0.36543290256362204,0.39717285324939544,0.10434058192314812,0.28898211257872186
9823_textrank,3.6666666666666665,3.6666666666666665,3.6666666666666665,4.0,-2.14492130279541,-2.870795488357544,[0.4108831286430359],[0.47853976488113403],[0.4421381950378418],[0.06976744186046512],[0.1875],[0.10169491130135033],[0.0],[0.0],[0.0],[0.06976744186046512],[0.1875],[0.10169491130135033],[0.14084507042253522],[6.545917251136179e-232],[-0.14734068258490352],0.210386618961145,0.0904584418436571,0.296373545804213,0.8855429577163323,0.42412498178806746
9823_abstractive,2.0,2.333333333333333,2.0,2.333333333333333,-7.107456207275391,-7.878907680511475,[0.25495660305023193],[0.30608049035072327],[0.2781892418861389],[0.0],[0.0],[0.0],[0.0],[0.0],[0.0],[0.0],[0.0],[0.0],[0.0],[0],[-0.17314468698244823],0.5065314296261619,0.04069963637893875,0.15290921373767621,0.008232683679861418,0.06728051126549213
9823_pointer_c,4.333333333333333,4.0,4.333333333333333,4.333333333333333,-0.9726016521453856,-1.3104209899902344,[0.4256359338760376],[0.5562857389450073],[0.4822690188884735],[0.04395604395604396],[0.25],[0.07476635259673343],[0.0],[0.0],[0.0],[0.04395604395604396],[0.25],[0.07476635259673343],[0.1272727272727273],[7.214374444617138e-232],[-0.10718499530260717],0.6888246564363772,0.936088303972318,0.7811034739455056,0.27948131531754544,0.6655576977451231
9823_pointer_n,3.0,3.6666666666666665,3.0,3.6666666666666665,-2.7181363105773926,-3.256310224533081,[0.5148379802703857],[0.6567363739013672],[0.5771939754486084],[0.17647058823529413],[0.375],[0.23999999564800004],[0.02631578947368421],[0.06666666666666667],[0.03773584499822044],[0.11764705882352941],[0.25],[0.1599999956480001],[0.35661741188511487],[7.244248269687037e-232],[0.035590489310727724],0.6050208422497798,0.06517333298046635,0.388739449545164,0.02178049781883764,0.15856442678148933
9823_pointer_s,4.0,3.6666666666666665,3.6666666666666665,4.666666666666667,-2.0180704593658447,-2.811371326446533,[0.3770814538002014],[0.5052468180656433],[0.43185558915138245],[0.044444444444444446],[0.25],[0.07547169555001788],[0.0],[0.0],[0.0],[0.022222222222222223],[0.125],[0.0377358464934142],[0.09124087591240877],[7.229234202937077e-232],[-0.1016818002217752],0.4564351964016194,0.020319603655537255,0.4535432314176533,0.25601091274626725,0.2432912492731526
30821_lede3,5.0,4.666666666666667,4.666666666666667,5.0,-1.000566840171814,-0.9938654899597168,[0.56003737449646],[0.6794049739837646],[0.6139732003211975],[0.2],[0.5],[0.2857142816326531],[0.04054054054054054],[0.13636363636363635],[0.06249999646701409],[0.16363636363636364],[0.4090909090909091],[0.23376622968460117],[0.30279667422524564],[9.166998788828725e-232],[0.133920079382141],0.9749171539317084,0.978002592680246,0.9567836996749667,0.9030695152428089,0.9459519358660072
30821_fragments,4.333333333333333,3.6666666666666665,3.6666666666666665,4.333333333333333,-5.091135025024414,-4.223825931549072,[0.8030681014060974],[0.7225511074066162],[0.7606849074363708],[0.85],[0.7727272727272727],[0.8095238045351475],[0.7],[0.6363636363636364],[0.6666666616780046],[0.85],[0.7727272727272727],[0.8095238045351475],[0.7945948462487489],[1.1896457329133973e-231],[0.5255237858455096],0.1287052062317037,0.31843945943447316,0.4004046894720297,0.0059043731772919165,0.24158284069459823
30821_textrank,4.666666666666667,3.6666666666666665,4.0,4.666666666666667,-0.8748798966407776,-1.0398772954940796,[0.5594726204872131],[0.6351673603057861],[0.5949219465255737],[0.2702702702702703],[0.45454545454545453],[0.3389830461706407],[0.05128205128205128],[0.09090909090909091],[0.06557376588014006],[0.16216216216216217],[0.2727272727272727],[0.20338982583165768],[0.3526120691639996],[8.561894227089738e-232],[0.032925571337116266],0.9785817622846807,0.9737482290728625,0.9677782076232899,0.9311510315809115,0.9575591560923545
30821_abstractive,2.6666666666666665,2.333333333333333,1.6666666666666667,2.333333333333333,-5.042852401733398,-5.726068019866943,[0.37152722477912903],[0.333581805229187],[0.3515335023403168],[0.0],[0.0],[0.0],[0.0],[0.0],[0.0],[0.0],[0.0],[0.0],[0.0],[0],[-0.19284593687996687],0.2049050611454701,0.06335768292467854,0.07753245974206822,0.5356665470284884,0.22551889656507837
30821_pointer_c,3.0,3.333333333333333,4.0,4.333333333333333,-2.095865726470948,-1.913564085960388,[0.46846911311149597],[0.5428941249847412],[0.5029431581497192],[0.1],[0.3181818181818182],[0.15217390940453696],[0.010752688172043012],[0.045454545454545456],[0.01739130125368675],[0.1],[0.3181818181818182],[0.15217390940453696],[0.1859715341668633],[8.18873472774142e-232],[-0.03324226053763124],0.767340087913701,0.3987865755400731,0.7798222374364696,0.4250202579080866,0.5345430236282097
30821_pointer_n,4.0,4.0,3.6666666666666665,5.0,-0.972145974636078,-1.1460552215576172,[0.527590274810791],[0.5405177474021912],[0.5339757204055786],[0.12121212121212122],[0.18181818181818182],[0.1454545406545456],[0.0],[0.0],[0.0],[0.06060606060606061],[0.09090909090909091],[0.07272726792727305],[0.1383399209486166],[9.72161026064145e-232],[0.017595331687323412],0.9833189010451931,0.9651373420686696,0.9680252647705512,0.9330091632212826,0.9553905900201678
30821_pointer_s,4.666666666666667,4.666666666666667,4.666666666666667,4.666666666666667,-2.994778871536255,-3.6434500217437744,[0.43603429198265076],[0.5452929735183716],[0.4845812916755676],[0.08641975308641975],[0.3181818181818182],[0.13592232673767565],[0.0],[0.0],[0.0],[0.04938271604938271],[0.18181818181818182],[0.07766989955320967],[0.16819571865443425],[8.393055210177485e-232],[0.021991566769594684],0.0147851028991693,0.01114890254235811,0.014472446466086376,0.0008271813109257899,0.008816176773123425
9092_lede3,2.6666666666666665,3.0,2.333333333333333,2.0,-0.1317427158355713,-0.596520721912384,[0.746917724609375],[0.5124131441116333],[0.6078314781188965],[0.75],[0.2112676056338028],[0.32967032624079223],[0.6956521739130435],[0.1951219512195122],[0.30476190134058967],[0.75],[0.2112676056338028],[0.32967032624079223],[0.21883486704569877],[9.50440384721771e-232],[0.009029610882224981],0.9839838264067876,0.984627111162598,0.966558512515463,0.8632341165845453,0.9381399134208688
9092_fragments,4.333333333333333,4.333333333333333,4.0,4.333333333333333,-0.5566030144691467,-0.957242786884308,[0.9417964220046997],[0.9320595860481262],[0.936902642250061],[0.9852941176470589],[0.9436619718309859],[0.9640287719807463],[0.9615384615384616],[0.9146341463414634],[0.9374999950031251],[0.9852941176470589],[0.9436619718309859],[0.9640287719807463],[0.9148530361985311],[2.8856766331839354e-155],[0.8905208350930496],0.8642441436031522,0.17107069740615127,0.906871367510844,0.6582051960030021,0.5787157536399992
9092_textrank,3.0,3.0,3.0,3.333333333333333,-0.6267927885055542,-0.4980306327342987,[0.5884839296340942],[0.46392330527305603],[0.518832266330719],[0.43333333333333335],[0.18309859154929578],[0.2574257383981963],[0.3142857142857143],[0.13414634146341464],[0.18803418384104037],[0.36666666666666664],[0.15492957746478872],[0.2178217780021567],[0.22995771446184674],[8.669612184277444e-232],[0.028108600866368794],0.9833156722121692,0.9595699361336076,0.962344880956696,0.9155230100322959,0.9458126090408664
9092_abstractive,2.333333333333333,2.6666666666666665,2.0,2.333333333333333,-4.132199287414551,-4.803116798400879,[0.4582485854625702],[0.38727468252182007],[0.4197828471660614],[0.13333333333333333],[0.028169014084507043],[0.04651162502704183],[0.0],[0.0],[0.0],[0.06666666666666667],[0.014084507042253521],[0.02325581107355363],[0.035799522673031034],[1.0377133938315695e-231],[-0.1973934402143831],0.1584366309256513,0.14493624300856064,0.17733972390461053,0.9319679595618238,0.41808130882499833
9092_pointer_c,3.0,3.0,2.333333333333333,3.0,-2.03755784034729,-2.81243896484375,[0.5195119380950928],[0.4873579144477844],[0.5029215216636658],[0.36585365853658536],[0.2112676056338028],[0.26785713821588014],[0.21153846153846154],[0.13414634146341464],[0.1641790997282247],[0.34146341463414637],[0.19718309859154928],[0.24999999535873732],[0.2700607485792671],[3.1338077422880787e-155],[0.1378937225277279],0.6948961053798217,0.056799646046560154,0.7118378185421155,0.30242613078479114,0.35702119845782226
9092_pointer_n,3.0,3.0,2.333333333333333,2.6666666666666665,-2.3244519233703613,-3.5157744884490967,[0.591014564037323],[0.48739615082740784],[0.5342273116111755],[0.37142857142857144],[0.18309859154929578],[0.2452830144446423],[0.18421052631578946],[0.08536585365853659],[0.11666666233888906],[0.34285714285714286],[0.16901408450704225],[0.2264150899163404],[0.3120659197057329],[1.0766012022551938e-231],[0.21632877521891525],0.0730257077224041,0.3871707112666444,0.41218339230353074,0.09996664420586351,0.29977358259201287
9092_pointer_s,2.6666666666666665,2.333333333333333,2.6666666666666665,3.6666666666666665,-2.283107042312622,-3.7900335788726807,[0.4232398271560669],[0.4010198712348938],[0.411830335855484],[0.07692307692307693],[0.028169014084507043],[0.04123710947815959],[0.0],[0.0],[0.0],[0.038461538461538464],[0.014084507042253521],[0.02061855277712903],[0.15241295540088065],[8.27449233497142e-232],[-0.03071573865630528],0.4496850953943483,0.07264899104704167,0.14911665342276037,0.2035633976587095,0.1417763473761705
10506_lede3,4.0,4.333333333333333,4.333333333333333,4.0,-0.7357450723648071,-1.0671379566192627,[0.5087019801139832],[0.5907700657844543],[0.5466731190681458],[0.08695652173913043],[0.25],[0.1290322542351718],[0.0],[0.0],[0.0],[0.06521739130434782],[0.1875],[0.09677418971904281],[0.1583710407239819],[8.651185699279904e-232],[-0.03502015668660663],0.9860064706078832,0.98665796427353,0.9658881956045405,0.9028951177762075,0.9518137592180927
10506_fragments,2.0,2.0,2.0,2.333333333333333,-6.122919082641602,-6.936415195465088,[0.6344113945960999],[0.5382903814315796],[0.582411527633667],[0.875],[0.4375],[0.583333328888889],[0.375],[0.1875],[0.2499999955555556],[0.875],[0.4375],[0.583333328888889],[0.4083393895348837],[1.2183324802375697e-231],[0.14784923954569806],0.1419703130579441,0.3560957847359681,0.44331410943246696,0.006137571399499077,0.26851582185597805
10506_textrank,3.6666666666666665,4.333333333333333,3.0,3.333333333333333,-0.4239647984504699,-0.5665557384490967,[0.483936607837677],[0.5493636131286621],[0.5145787596702576],[0.08108108108108109],[0.1875],[0.11320754295478834],[0.0],[0.0],[0.0],[0.02702702702702703],[0.0625],[0.03773584484158111],[0.12315270935960593],[9.475293539507031e-232],[-0.020390530863948264],0.974232283795669,0.96666057877499,0.9682017418539107,0.8302791972119022,0.9217138392802676
10506_abstractive,2.333333333333333,3.0,2.333333333333333,2.333333333333333,-4.2030229568481445,-4.597140312194824,[0.4624002277851105],[0.4950979948043823],[0.4781908094882965],[0.06666666666666667],[0.0625],[0.06451612403746138],[0.0],[0.0],[0.0],[0.06666666666666667],[0.0625],[0.06451612403746138],[0.05524861878453038],[1.0377133938315695e-231],[-0.04626630982110158],0.5352152743181131,0.2590121305819771,0.2098851171336483,0.9415671853369587,0.47015481101752804
10506_pointer_c,3.333333333333333,4.0,4.333333333333333,3.6666666666666665,-1.9582027196884155,-3.060722589492798,[0.3944209814071655],[0.4863939583301544],[0.4356056749820709],[0.0],[0.0],[0.0],[0.0],[0.0],[0.0],[0.0],[0.0],[0.0],[0.023696682464454978],[8.18873472774142e-232],[-0.11371318358704219],0.7833527955788867,0.6390913218154072,0.6674647822721892,0.6573930400830864,0.6546497147235609
10506_pointer_n,3.6666666666666665,3.6666666666666665,4.0,4.666666666666667,-1.9135513305664065,-2.4104866981506348,[0.46769845485687256],[0.5537784695625305],[0.5071114897727966],[0.07547169811320754],[0.25],[0.11594202542323052],[0.0],[0.0],[0.0],[0.05660377358490566],[0.1875],[0.08695651817685376],[0.15486725663716816],[8.477028509227734e-232],[-0.019920795730989482],0.1168654799682891,0.1938683972699105,0.1663535350080926,0.027108664748671546,0.12911019900889156
10506_pointer_s,4.0,4.0,4.0,3.6666666666666665,-1.0322519540786743,-1.1895171403884888,[0.5218661427497864],[0.5817421078681946],[0.5501798391342163],[0.08108108108108109],[0.1875],[0.11320754295478834],[0.0],[0.0],[0.0],[0.08108108108108109],[0.1875],[0.11320754295478834],[0.12195121951219513],[9.363140134330432e-232],[-0.037375243589865326],0.9183281652861912,0.7767396089607889,0.7524159848411132,0.008505695573460974,0.512553763125121
32563_lede3,4.333333333333333,4.0,4.333333333333333,4.333333333333333,-0.3064866662025451,-0.6225528120994568,[0.7127071619033813],[0.7149916887283325],[0.7138476371765137],[0.5306122448979592],[0.6842105263157895],[0.5977011445052187],[0.3898305084745763],[0.5348837209302325],[0.4509803872798924],[0.5306122448979592],[0.6842105263157895],[0.5977011445052187],[0.5540204210333757],[8.875825067922154e-232],[0.3866357775557665],0.962788157728116,0.9331238302174797,0.9462757270655505,0.68628138105399,0.8552269794456734
32563_fragments,3.0,3.0,3.6666666666666665,3.6666666666666665,-1.0884313583374023,-1.3963128328323364,[0.924860417842865],[0.7807917594909668],[0.8467416167259216],[0.8484848484848485],[0.7368421052631579],[0.7887323893909939],[0.6857142857142857],[0.5581395348837209],[0.6153846104372125],[0.8484848484848485],[0.7368421052631579],[0.7887323893909939],[0.6920112941576086],[1.0446550074992694e-231],[0.6336905418231729],0.752008222022749,0.7911916766602213,0.8208967171591489,0.01823109033489394,0.5434398280514213
32563_textrank,3.333333333333333,3.6666666666666665,3.333333333333333,4.0,-0.4180166721343994,-0.8137682676315308,[0.7847267389297485],[0.7325233221054077],[0.7577269673347473],[0.6842105263157895],[0.6842105263157895],[0.6842105213157895],[0.5476190476190477],[0.5348837209302325],[0.5411764655889275],[0.6842105263157895],[0.6842105263157895],[0.6842105213157895],[0.6041179047499844],[9.594503055152632e-232],[0.532811570186775],0.9497367140385152,0.8767783677889947,0.9451909749653735,0.5542435234525339,0.7920709554023007
32563_abstractive,2.333333333333333,2.0,2.6666666666666665,3.0,-5.005159854888916,-6.110930442810059,[0.43416526913642883],[0.3641430139541626],[0.39608320593833923],[0.14285714285714285],[0.05263157894736842],[0.07692307298816588],[0.0],[0.0],[0.0],[0.14285714285714285],[0.05263157894736842],[0.07692307298816588],[0.03370786516853932],[8.412065649527267e-232],[-0.12549482996996963],0.0054478923838475,0.01032411755732469,0.027320501708806465,0.013453755813373469,0.01703279169316821
32563_pointer_c,3.0,2.6666666666666665,3.0,3.6666666666666665,-2.52560830116272,-3.3828659057617188,[0.5317079424858093],[0.6414649486541748],[0.5814522504806519],[0.2459016393442623],[0.39473684210526316],[0.30303029830017353],[0.13043478260869565],[0.20930232558139536],[0.16071428098373738],[0.2459016393442623],[0.39473684210526316],[0.30303029830017353],[0.43746410409527114],[8.784466509829401e-232],[0.2531925895048823],0.2798529419972545,0.05641670720055628,0.400935991448772,0.039713320371279226,0.16568867300686918
32563_pointer_n,3.333333333333333,2.6666666666666665,3.0,3.6666666666666665,-1.2274550199508667,-2.148592710494995,[0.882524847984314],[0.7825033068656921],[0.8295099139213562],[0.5],[0.4473684210526316],[0.47222221723765434],[0.37142857142857144],[0.3023255813953488],[0.3333333283859303],[0.5],[0.4473684210526316],[0.47222221723765434],[0.627643075014217],[1.0446550074992694e-231],[0.6400328008553348],0.9210385622174684,0.9146416502566898,0.9204080785255319,0.7276348935237047,0.8542282074353088
32563_pointer_s,4.0,4.0,4.0,4.666666666666667,-1.161516785621643,-2.215163469314575,[0.7643868923187256],[0.7354122400283813],[0.7496196627616882],[0.4857142857142857],[0.4473684210526316],[0.4657534196659786],[0.3333333333333333],[0.3023255813953488],[0.317073165743605],[0.4857142857142857],[0.4473684210526316],[0.4657534196659786],[0.6079576371954291],[9.738101601099279e-232],[0.5446732327151214],0.8467464300768154,0.0578561789584384,0.07014345958816011,0.004706895911013145,0.04423551148587055
6476_lede3,4.666666666666667,4.666666666666667,4.666666666666667,5.0,-0.2814592123031616,-0.5901249647140503,[0.3461160659790039],[0.45198801159858704],[0.39202988147735596],[0.0],[0.0],[0.0],[0.0],[0.0],[0.0],[0.0],[0.0],[0.0],[0.052083333333333336],[7.156422969333831e-232],[-0.27456935066725663],0.763087694925146,0.9641492458625142,0.8374396793754512,0.8913565630218544,0.8976484960866066
6476_fragments,2.0,1.6666666666666667,2.0,1.6666666666666667,-6.420431613922119,-8.649519920349121,[0.5335487723350525],[0.3690475821495056],[0.43630772829055786],[1.0],[0.25],[0.39999999680000003],[0.0],[0.0],[0.0],[1.0],[0.25],[0.39999999680000003],[0.13513513513513511],[1.384292958842266e-231],[-0.07837473924231708],0.3530407243435842,0.07019145538222385,0.19882074843659028,0.0043656972162197235,0.09112596701167795
6476_textrank,4.333333333333333,4.0,3.6666666666666665,4.333333333333333,-0.4622788429260254,-0.664151132106781,[0.39511725306510925],[0.47963279485702515],[0.4332922399044037],[0.019230769230769232],[0.08333333333333333],[0.0312499969531253],[0.0],[0.0],[0.0],[0.019230769230769232],[0.08333333333333333],[0.0312499969531253],[0.058139534883720936],[8.477028509227734e-232],[-0.2149582282273086],0.770752759901552,0.8169608990610466,0.8600261612393452,0.8432250689341547,0.8400707097448489
6476_abstractive,2.0,2.6666666666666665,2.0,2.333333333333333,-4.605393409729004,-6.772888660430908,[0.48042377829551697],[0.36833640933036804],[0.41697895526885986],[0.0],[0.0],[0.0],[0.0],[0.0],[0.0],[0.0],[0.0],[0.0],[0.04424778761061946],[1.2183324802375697e-231],[-0.035236034921524384],0.7440917555028945,0.17232221449369975,0.35163382368807405,0.0913087086424939,0.20508824894142255
6476_pointer_c,3.333333333333333,3.333333333333333,3.333333333333333,4.0,-2.058375597000122,-2.5332820415496826,[0.3745986521244049],[0.4678364396095276],[0.41605791449546814],[0.0],[0.0],[0.0],[0.0],[0.0],[0.0],[0.0],[0.0],[0.0],[0.06097560975609757],[6.659801989051833e-232],[-0.2606417228111675],0.6423142840001443,0.22230772995100231,0.45498956235224464,0.3757583154020091,0.35101853590175197
6476_pointer_n,3.333333333333333,3.333333333333333,3.6666666666666665,4.0,-1.199772834777832,-1.7175989151000977,[0.39200910925865173],[0.44101521372795105],[0.41507065296173096],[0.0],[0.0],[0.0],[0.0],[0.0],[0.0],[0.0],[0.0],[0.0],[0.032467532467532464],[8.319100378795605e-232],[-0.21917577948215894],0.7862144541573141,0.2800631157161996,0.8165982330171123,0.880526359739698,0.6590625694910033
6476_pointer_s,4.333333333333333,4.333333333333333,3.6666666666666665,4.666666666666667,-1.8477367162704468,-2.5173261165618896,[0.34215137362480164],[0.4184214174747467],[0.3764622211456299],[0.0],[0.0],[0.0],[0.0],[0.0],[0.0],[0.0],[0.0],[0.0],[0.06060606060606061],[7.884916681118857e-232],[-0.2718406770632984],0.1839610203542831,0.1216283673075718,0.13822950243355173,0.011115948502539573,0.09032460608122102
6130_lede3,4.666666666666667,4.666666666666667,4.333333333333333,4.0,-0.9696256518363952,-1.5200635194778442,[0.5113331079483032],[0.605107843875885],[0.5542821884155273],[0.125],[0.2777777777777778],[0.17241378882283007],[0.0],[0.0],[0.0],[0.125],[0.2777777777777778],[0.17241378882283007],[0.1818181818181818],[9.062324668412783e-232],[0.02545189694627581],0.956936462963796,0.95943602609686,0.9405647959846236,0.8415866018937662,0.9138624746584166
6130_fragments,3.0,3.6666666666666665,2.333333333333333,2.6666666666666665,-2.3128931522369385,-2.185462951660156,[0.9505496025085449],[0.9189380407333374],[0.9344765543937683],[0.7894736842105263],[0.8333333333333334],[0.8108108058144633],[0.6111111111111112],[0.6470588235294118],[0.6285714235755103],[0.7894736842105263],[0.8333333333333334],[0.8108108058144633],[0.831151832460733],[1.1337861261109773e-231],[0.8592201133723203],0.3514247294049954,0.6635768649326865,0.7543145551724363,0.7786795375483087,0.7321903192178105
6130_textrank,4.333333333333333,4.0,4.333333333333333,4.666666666666667,-1.5657204389572144,-1.3626779317855835,[0.5332121253013611],[0.6583362817764282],[0.5892046093940735],[0.09523809523809523],[0.2222222222222222],[0.13333332913333346],[0.0],[0.0],[0.0],[0.07142857142857142],[0.16666666666666666],[0.09999999580000019],[0.19035218253968253],[8.029654430073048e-232],[0.12889151249531472],0.819705323032226,0.8989655477762059,0.8976624611624378,0.7001959801184584,0.832274663019034
6130_abstractive,2.333333333333333,2.333333333333333,1.6666666666666667,2.0,-4.151690006256104,-6.08966064453125,[0.4762415289878845],[0.3869028091430664],[0.4269487261772156],[0.0],[0.0],[0.0],[0.0],[0.0],[0.0],[0.0],[0.0],[0.0],[0.02857142857142857],[1.2882297539194154e-231],[-0.16458241419428465],0.1327236803066435,0.05019803447197138,0.1365329891007845,0.004212386775279004,0.06364780344934497
6130_pointer_c,3.333333333333333,3.0,4.0,2.6666666666666665,-2.611413955688477,-3.85996675491333,[0.5373851656913757],[0.7951403260231018],[0.6413334608078003],[0.22641509433962265],[0.6666666666666666],[0.3380281652291212],[0.09230769230769231],[0.35294117647058826],[0.14634146012790014],[0.22641509433962265],[0.6666666666666666],[0.3380281652291212],[0.6387532552083333],[8.319100378795605e-232],[0.23686652433051614],0.0529727337377461,0.06596634625525409,0.06945022696412832,0.002431564762728203,0.045949379327370206
6130_pointer_n,3.6666666666666665,3.6666666666666665,3.6666666666666665,4.0,-2.134115695953369,-3.0724799633026123,[0.5110511779785156],[0.5551644563674927],[0.5321952700614929],[0.03125],[0.05555555555555555],[0.03999999539200053],[0.0],[0.0],[0.0],[0.03125],[0.05555555555555555],[0.03999999539200053],[0.11904761904761904],[8.669612184277444e-232],[0.02502035923496604],0.0613995232557736,0.4420452612652694,0.4560250627048942,0.8092835597869293,0.5691179612523642
6130_pointer_s,3.6666666666666665,4.333333333333333,4.333333333333333,4.333333333333333,-2.09104061126709,-3.3926095962524414,[0.47282513976097107],[0.5577946901321411],[0.5118072032928467],[0.08823529411764706],[0.16666666666666666],[0.11538461085798835],[0.0],[0.0],[0.0],[0.08823529411764706],[0.16666666666666666],[0.11538461085798835],[0.18691588785046728],[9.363140134330432e-232],[0.05655020582904513],0.0103640566768687,0.42132377303081403,0.42290460582706496,0.00852153760364967,0.2842499721538429
8727_lede3,3.6666666666666665,3.6666666666666665,3.6666666666666665,4.0,-0.6003267168998718,-1.1108920574188232,[0.47247210144996643],[0.5854220986366272],[0.5229173302650452],[0.17333333333333334],[0.3611111111111111],[0.2342342298514731],[0.033707865168539325],[0.07692307692307693],[0.04687499576293983],[0.14666666666666667],[0.3055555555555556],[0.19819819381543718],[0.21182681217283292],[7.03404585427606e-232],[0.055896348049217615],0.9711897355815527,0.9756630612895362,0.9044599954633403,0.30530368514903694,0.7284755806339711
8727_fragments,3.6666666666666665,3.333333333333333,2.6666666666666665,3.333333333333333,-4.240342617034912,-4.457830905914307,[0.6488035917282104],[0.5583588480949402],[0.6001930236816406],[1.0],[0.5277777777777778],[0.690909086386777],[0.6666666666666666],[0.358974358974359],[0.46666666211666674],[1.0],[0.5277777777777778],[0.690909086386777],[0.5812733208955223],[9.788429383461836e-232],[0.2911554405552147],0.0317828850654559,0.00625414322099423,0.013327555262707342,0.0009796806665188745,0.006853793050073483
8727_textrank,3.6666666666666665,3.6666666666666665,3.333333333333333,3.6666666666666665,-1.401636838912964,-1.258150935173035,[0.4849269390106201],[0.48357295989990234],[0.4842490255832672],[0.1794871794871795],[0.19444444444444445],[0.1866666616746668],[0.0],[0.0],[0.0],[0.15384615384615385],[0.16666666666666666],[0.15999999500800016],[0.13986013986013987],[8.972141065609098e-232],[0.03541927543413392],0.6337637182068314,0.8208461091205751,0.7262960862419717,0.41944703609386425,0.6555297438188037
